"","days","Name","Past","Pres","Fcast"
"6655",2019-03-13,"Lynchburg",11.646,11.94,13.919
"6656",2019-03-13,"Madison",5.025,6.06,7.836
"6657",2019-03-13,"Marquette",4.33,2.762,2.551
"6658",2019-03-13,"Memphis",14.355,15.576,17.192
"6659",2019-03-13,"Meridian",16.455,17.013,19.726
"6660",2019-03-13,"MiddletownHarrisburg",9.436,10.102,12.147
"6661",2019-03-13,"Milwaukee",5.692,7.051,9.205
"6662",2019-03-13,"Minneapolis",3.8,5.446,7.935
"6663",2019-03-13,"Mobile",18.799,19.361,22.552
"6664",2019-03-13,"Moline",6.822,7.963,9.625
"6665",2019-03-13,"Montgomery",16.996,17.809,20.187
"6666",2019-03-13,"Nashville",13.039,13.932,16.023
"6667",2019-03-13,"NewYork",10.41,11.145,12.796
"6668",2019-03-13,"NorfolkVA",13.491,14.695,17.254
"6669",2019-03-13,"NorthPlatte",6.438,7.274,8.277
"6670",2019-03-13,"Oklahoma",13.152,14.093,14.55
"6671",2019-03-13,"Omaha",7.4,8.178,9.218
"6672",2019-03-13,"Pensacola",19.218,20.025,22.631
"6673",2019-03-13,"Philadelphia",10.124,11.552,13.492
"6674",2019-03-13,"Phoenix",19.803,22.772,24.576
"6675",2019-03-13,"Pittsburgh",8.317,9.062,11.016
"6676",2019-03-13,"PortlandME",5.467,6.692,9.407
"6677",2019-03-13,"Raleigh",13.452,14.628,16.549
"6678",2019-03-13,"RochesterNY",6.789,7.597,9.611
"6679",2019-03-13,"Roswell",13.303,14.831,18.132
"6680",2019-03-13,"Sacramento",15.893,17.18,19.283
"6681",2019-03-13,"SaltLakeCity",8.166,9.392,12.674
"6682",2019-03-13,"SanAntonio",19.382,20.289,22.481
"6683",2019-03-13,"SaultSteMarie",2.864,4.101,7.388
"6684",2019-03-13,"Savannah",17.749,18.907,22.179
"6685",2019-03-13,"Seattle",10.837,11.863,14.274
"6686",2019-03-13,"Shreveport",17.251,17.916,19.805
"6687",2019-03-13,"SiouxFalls",4.109,5.322,7.12
"6688",2019-03-13,"Spokane",6.832,7.522,9.355
"6689",2019-03-13,"Springfield",8.727,9.591,11.285
"6690",2019-03-13,"SpringfieldMO",10.924,11.675,13.489
"6691",2019-03-13,"Tampa",22.354,23.868,27.027
"6692",2019-03-13,"Topeka",9.422,10.682,12.236
"6693",2019-03-13,"Valentine",5.517,6.749,9.061
"6694",2019-03-13,"WashingtonDC",11.847,12.984,16.013
"6695",2019-03-13,"Williston",2.076,2.814,3.897
"6696",2019-03-13,"Winnemucca",7.402,7.975,10.312
"6697",2019-03-14,"Abilene",16.427,16.922,18.685
"6698",2019-03-14,"Albany",6.242,7.467,9.579
"6699",2019-03-14,"Albuquerque",11.69,12.799,14.926
"6700",2019-03-14,"Amarillo",12.155,12.898,13.949
"6701",2019-03-14,"Atlanta",14.906,16.239,18.971
"6702",2019-03-14,"Augusta",16.097,16.94,19.809
"6703",2019-03-14,"Baltimore",10.672,11.47,13.518
"6704",2019-03-14,"Bismarck",2.075,3.627,5.174
"6705",2019-03-14,"Boise",8.552,9.657,11.959
"6706",2019-03-14,"Boston",8.797,9.438,11.575
"6707",2019-03-14,"CedarRapids",6.109,6.464,7.575
"6708",2019-03-14,"Charlotte",14.223,14.771,17.489
"6709",2019-03-14,"Chattanooga",13.614,15.044,17.735
"6710",2019-03-14,"Cheyenne",6.339,6.945,8.896
"6711",2019-03-14,"Chicago",7.932,7.888,9.839
"6712",2019-03-14,"ColoradoSprings",7.763,8.726,10.801
"6713",2019-03-14,"ColumbiaSC",15.964,16.966,20.114
"6714",2019-03-14,"ColumbusOH",8.909,9.974,12.281
"6715",2019-03-14,"Concord",5.617,6.361,9.065
"6716",2019-03-14,"Concordia",9.093,9.8,11.331
"6717",2019-03-14,"CorpusChristi",21.719,22.566,24.433
"6718",2019-03-14,"DallasFortWorth",17.128,17.876,19.279
"6719",2019-03-14,"Denver",8.317,8.678,9.193
"6720",2019-03-14,"DesMoines",6.514,8.082,10.098
"6721",2019-03-14,"Detroit",7.668,8.231,10.733
"6722",2019-03-14,"DodgeCity",10.154,10.902,11.88
"6723",2019-03-14,"Dubuque",5.281,5.983,7.175
"6724",2019-03-14,"Duluth",1.305,2.657,5.187
"6725",2019-03-14,"EauClaire",3.129,4.544,5.93
"6726",2019-03-14,"Erie",7.566,8.406,11.103
"6727",2019-03-14,"Eureka",13.132,13.419,14.287
"6728",2019-03-14,"Evansville",10.859,11.734,13.372
"6729",2019-03-14,"Fargo",1.684,3.124,4.667
"6730",2019-03-14,"Flagstaff",6.539,7.567,9.464
"6731",2019-03-14,"FortSmith",14.064,15.006,16.672
"6732",2019-03-14,"Fresno",15.583,17.441,20.88
"6733",2019-03-14,"GrandJunction",8.568,8.782,10.864
"6734",2019-03-14,"GrandRapids",6.581,7.458,9.806
"6735",2019-03-14,"GreenBay",4.048,5.363,8.012
"6736",2019-03-14,"Havre",3.076,3.967,4.445
"6737",2019-03-14,"Helena",4.281,5.758,7.898
"6738",2019-03-14,"Houston",20.537,20.586,22.924
"6739",2019-03-14,"Huron",3.65,4.892,5.883
"6740",2019-03-14,"Indianapolis",8.842,9.796,11.809
"6741",2019-03-14,"Jacksonville",20.352,20.271,22.773
"6742",2019-03-14,"KansasCity",10.605,10.304,10.475
"6743",2019-03-14,"LaCrosse",4.954,6.148,8.802
"6744",2019-03-14,"Lander",4.936,5.499,7.026
"6745",2019-03-14,"Lansing",6.542,7.137,10.212
"6746",2019-03-14,"LosAngeles",19.256,20.015,21.217
"6747",2019-03-14,"Louisville",11.283,12.693,15.007
"6748",2019-03-14,"Lynchburg",11.706,12.001,13.983
"6749",2019-03-14,"Madison",5.071,6.106,7.883
"6750",2019-03-14,"Marquette",4.36,2.795,2.583
"6751",2019-03-14,"Memphis",14.433,15.653,17.277
"6752",2019-03-14,"Meridian",16.528,17.086,19.804
"6753",2019-03-14,"MiddletownHarrisburg",9.494,10.162,12.208
"6754",2019-03-14,"Milwaukee",5.737,7.096,9.251
"6755",2019-03-14,"Minneapolis",3.849,5.494,7.984
"6756",2019-03-14,"Mobile",18.872,19.432,22.627
"6757",2019-03-14,"Moline",6.881,8.02,9.684
"6758",2019-03-14,"Montgomery",17.072,17.885,20.267
"6759",2019-03-14,"Nashville",13.111,14.004,16.099
"6760",2019-03-14,"NewYork",10.469,11.204,12.855
"6761",2019-03-14,"NorfolkVA",13.557,14.763,17.324
"6762",2019-03-14,"NorthPlatte",6.491,7.326,8.331
"6763",2019-03-14,"Oklahoma",13.231,14.168,14.631
"6764",2019-03-14,"Omaha",7.464,8.239,9.283
"6765",2019-03-14,"Pensacola",19.289,20.095,22.705
"6766",2019-03-14,"Philadelphia",10.186,11.615,13.556
"6767",2019-03-14,"Phoenix",19.905,22.875,24.683
"6768",2019-03-14,"Pittsburgh",8.37,9.116,11.072
"6769",2019-03-14,"PortlandME",5.507,6.732,9.446
"6770",2019-03-14,"Raleigh",13.518,14.696,16.62
"6771",2019-03-14,"RochesterNY",6.835,7.643,9.657
"6772",2019-03-14,"Roswell",13.377,14.903,18.208
"6773",2019-03-14,"Sacramento",15.948,17.234,19.343
"6774",2019-03-14,"SaltLakeCity",8.225,9.454,12.736
"6775",2019-03-14,"SanAntonio",19.463,20.371,22.568
"6776",2019-03-14,"SaultSteMarie",2.893,4.13,7.417
"6777",2019-03-14,"Savannah",17.822,18.979,22.256
"6778",2019-03-14,"Seattle",10.868,11.895,14.309
"6779",2019-03-14,"Shreveport",17.33,17.995,19.89
"6780",2019-03-14,"SiouxFalls",4.16,5.371,7.171
"6781",2019-03-14,"Spokane",6.874,7.564,9.4
"6782",2019-03-14,"Springfield",8.791,9.654,11.352
"6783",2019-03-14,"SpringfieldMO",10.991,11.741,13.561
"6784",2019-03-14,"Tampa",22.418,23.929,27.092
"6785",2019-03-14,"Topeka",9.492,10.749,12.308
"6786",2019-03-14,"Valentine",5.568,6.799,9.113
"6787",2019-03-14,"WashingtonDC",11.913,13.05,16.081
"6788",2019-03-14,"Williston",2.115,2.851,3.935
"6789",2019-03-14,"Winnemucca",7.446,8.021,10.36
"6790",2019-03-15,"Abilene",16.511,17.004,18.773
"6791",2019-03-15,"Albany",6.292,7.516,9.629
"6792",2019-03-15,"Albuquerque",11.756,12.863,14.993
"6793",2019-03-15,"Amarillo",12.224,12.963,14.02
"6794",2019-03-15,"Atlanta",14.975,16.308,19.044
"6795",2019-03-15,"Augusta",16.171,17.015,19.887
"6796",2019-03-15,"Baltimore",10.737,11.536,13.586
"6797",2019-03-15,"Bismarck",2.118,3.667,5.214
"6798",2019-03-15,"Boise",8.607,9.714,12.019
"6799",2019-03-15,"Boston",8.848,9.49,11.627
"6800",2019-03-15,"CedarRapids",6.166,6.519,7.632
"6801",2019-03-15,"Charlotte",14.292,14.841,17.561
"6802",2019-03-15,"Chattanooga",13.686,15.115,17.812
"6803",2019-03-15,"Cheyenne",6.377,6.983,8.935
"6804",2019-03-15,"Chicago",7.988,7.944,9.897
"6805",2019-03-15,"ColoradoSprings",7.807,8.769,10.849
"6806",2019-03-15,"ColumbiaSC",16.04,17.042,20.195
"6807",2019-03-15,"ColumbusOH",8.968,10.034,12.343
"6808",2019-03-15,"Concord",5.66,6.405,9.11
"6809",2019-03-15,"Concordia",9.163,9.868,11.405
"6810",2019-03-15,"CorpusChristi",21.794,22.641,24.509
"6811",2019-03-15,"DallasFortWorth",17.218,17.964,19.374
"6812",2019-03-15,"Denver",8.368,8.73,9.248
"6813",2019-03-15,"DesMoines",6.577,8.143,10.162
"6814",2019-03-15,"Detroit",7.719,8.284,10.786
"6815",2019-03-15,"DodgeCity",10.224,10.969,11.952
"6816",2019-03-15,"Dubuque",5.333,6.035,7.229
"6817",2019-03-15,"Duluth",1.337,2.688,5.218
"6818",2019-03-15,"EauClaire",3.177,4.59,5.978
"6819",2019-03-15,"Erie",7.614,8.455,11.153
"6820",2019-03-15,"Eureka",13.146,13.435,14.305
"6821",2019-03-15,"Evansville",10.929,11.804,13.446
"6822",2019-03-15,"Fargo",1.726,3.163,4.707
"6823",2019-03-15,"Flagstaff",6.573,7.6,9.499
"6824",2019-03-15,"FortSmith",14.145,15.086,16.758
"6825",2019-03-15,"Fresno",15.656,17.514,20.956
"6826",2019-03-15,"GrandJunction",8.635,8.85,10.932
"6827",2019-03-15,"GrandRapids",6.63,7.508,9.857
"6828",2019-03-15,"GreenBay",4.092,5.406,8.056
"6829",2019-03-15,"Havre",3.119,4.007,4.486
"6830",2019-03-15,"Helena",4.321,5.798,7.941
"6831",2019-03-15,"Houston",20.613,20.665,23.006
"6832",2019-03-15,"Huron",3.702,4.942,5.935
"6833",2019-03-15,"Indianapolis",8.903,9.858,11.874
"6834",2019-03-15,"Jacksonville",20.423,20.342,22.849
"6835",2019-03-15,"KansasCity",10.678,10.375,10.552
"6836",2019-03-15,"LaCrosse",5.006,6.2,8.856
"6837",2019-03-15,"Lander",4.977,5.539,7.069
"6838",2019-03-15,"Lansing",6.587,7.183,10.258
"6839",2019-03-15,"LosAngeles",19.296,20.053,21.258
"6840",2019-03-15,"Louisville",11.352,12.765,15.081
"6841",2019-03-15,"Lynchburg",11.768,12.064,14.049
"6842",2019-03-15,"Madison",5.12,6.153,7.931
"6843",2019-03-15,"Marquette",4.391,2.829,2.617
"6844",2019-03-15,"Memphis",14.513,15.732,17.363
"6845",2019-03-15,"Meridian",16.602,17.16,19.884
"6846",2019-03-15,"MiddletownHarrisburg",9.554,10.223,12.27
"6847",2019-03-15,"Milwaukee",5.784,7.142,9.299
"6848",2019-03-15,"Minneapolis",3.9,5.543,8.034
"6849",2019-03-15,"Mobile",18.946,19.504,22.703
"6850",2019-03-15,"Moline",6.941,8.078,9.746
"6851",2019-03-15,"Montgomery",17.149,17.962,20.347
"6852",2019-03-15,"Nashville",13.184,14.077,16.177
"6853",2019-03-15,"NewYork",10.529,11.265,12.915
"6854",2019-03-15,"NorfolkVA",13.626,14.832,17.395
"6855",2019-03-15,"NorthPlatte",6.546,7.38,8.388
"6856",2019-03-15,"Oklahoma",13.311,14.245,14.713
"6857",2019-03-15,"Omaha",7.53,8.303,9.35
"6858",2019-03-15,"Pensacola",19.362,20.166,22.781
"6859",2019-03-15,"Philadelphia",10.25,11.68,13.623
"6860",2019-03-15,"Phoenix",20.009,22.98,24.792
"6861",2019-03-15,"Pittsburgh",8.426,9.173,11.129
"6862",2019-03-15,"PortlandME",5.548,6.773,9.487
"6863",2019-03-15,"Raleigh",13.585,14.766,16.693
"6864",2019-03-15,"RochesterNY",6.883,7.691,9.705
"6865",2019-03-15,"Roswell",13.452,14.977,18.286
"6866",2019-03-15,"Sacramento",16.005,17.29,19.403
"6867",2019-03-15,"SaltLakeCity",8.286,9.518,12.801
"6868",2019-03-15,"SanAntonio",19.547,20.453,22.657
"6869",2019-03-15,"SaultSteMarie",2.923,4.161,7.448
"6870",2019-03-15,"Savannah",17.896,19.053,22.334
"6871",2019-03-15,"Seattle",10.9,11.928,14.345
"6872",2019-03-15,"Shreveport",17.41,18.076,19.976
"6873",2019-03-15,"SiouxFalls",4.214,5.421,7.224
"6874",2019-03-15,"Spokane",6.918,7.609,9.447
"6875",2019-03-15,"Springfield",8.857,9.718,11.42
"6876",2019-03-15,"SpringfieldMO",11.058,11.809,13.634
"6877",2019-03-15,"Tampa",22.482,23.992,27.159
"6878",2019-03-15,"Topeka",9.564,10.819,12.383
"6879",2019-03-15,"Valentine",5.621,6.85,9.168
"6880",2019-03-15,"WashingtonDC",11.98,13.118,16.149
"6881",2019-03-15,"Williston",2.156,2.889,3.975
"6882",2019-03-15,"Winnemucca",7.492,8.069,10.409
"6883",2019-03-16,"Abilene",16.597,17.086,18.862
"6884",2019-03-16,"Albany",6.345,7.568,9.681
"6885",2019-03-16,"Albuquerque",11.823,12.928,15.061
"6886",2019-03-16,"Amarillo",12.293,13.03,14.092
"6887",2019-03-16,"Atlanta",15.046,16.379,19.119
"6888",2019-03-16,"Augusta",16.247,17.091,19.966
"6889",2019-03-16,"Baltimore",10.803,11.603,13.654
"6890",2019-03-16,"Bismarck",2.162,3.709,5.256
"6891",2019-03-16,"Boise",8.663,9.772,12.08
"6892",2019-03-16,"Boston",8.901,9.543,11.68
"6893",2019-03-16,"CedarRapids",6.225,6.576,7.69
"6894",2019-03-16,"Charlotte",14.362,14.912,17.634
"6895",2019-03-16,"Chattanooga",13.76,15.188,17.89
"6896",2019-03-16,"Cheyenne",6.415,7.022,8.975
"6897",2019-03-16,"Chicago",8.046,8.002,9.956
"6898",2019-03-16,"ColoradoSprings",7.853,8.815,10.899
"6899",2019-03-16,"ColumbiaSC",16.117,17.119,20.276
"6900",2019-03-16,"ColumbusOH",9.028,10.096,12.407
"6901",2019-03-16,"Concord",5.705,6.45,9.156
"6902",2019-03-16,"Concordia",9.235,9.937,11.48
"6903",2019-03-16,"CorpusChristi",21.87,22.716,24.586
"6904",2019-03-16,"DallasFortWorth",17.31,18.053,19.471
"6905",2019-03-16,"Denver",8.42,8.784,9.304
"6906",2019-03-16,"DesMoines",6.642,8.205,10.228
"6907",2019-03-16,"Detroit",7.772,8.338,10.841
"6908",2019-03-16,"DodgeCity",10.296,11.038,12.026
"6909",2019-03-16,"Dubuque",5.388,6.089,7.285
"6910",2019-03-16,"Duluth",1.371,2.721,5.252
"6911",2019-03-16,"EauClaire",3.226,4.637,6.027
"6912",2019-03-16,"Erie",7.664,8.506,11.204
"6913",2019-03-16,"Eureka",13.16,13.452,14.324
"6914",2019-03-16,"Evansville",11.001,11.875,13.521
"6915",2019-03-16,"Fargo",1.769,3.204,4.749
"6916",2019-03-16,"Flagstaff",6.608,7.635,9.535
"6917",2019-03-16,"FortSmith",14.227,15.167,16.846
"6918",2019-03-16,"Fresno",15.73,17.588,21.033
"6919",2019-03-16,"GrandJunction",8.704,8.92,11.002
"6920",2019-03-16,"GrandRapids",6.68,7.559,9.908
"6921",2019-03-16,"GreenBay",4.138,5.451,8.102
"6922",2019-03-16,"Havre",3.164,4.049,4.529
"6923",2019-03-16,"Helena",4.363,5.84,7.985
"6924",2019-03-16,"Houston",20.689,20.746,23.091
"6925",2019-03-16,"Huron",3.757,4.993,5.988
"6926",2019-03-16,"Indianapolis",8.966,9.922,11.941
"6927",2019-03-16,"Jacksonville",20.495,20.413,22.926
"6928",2019-03-16,"KansasCity",10.753,10.447,10.631
"6929",2019-03-16,"LaCrosse",5.061,6.255,8.911
"6930",2019-03-16,"Lander",5.019,5.581,7.115
"6931",2019-03-16,"Lansing",6.634,7.23,10.306
"6932",2019-03-16,"LosAngeles",19.337,20.09,21.3
"6933",2019-03-16,"Louisville",11.423,12.838,15.157
"6934",2019-03-16,"Lynchburg",11.831,12.128,14.116
"6935",2019-03-16,"Madison",5.17,6.203,7.982
"6936",2019-03-16,"Marquette",4.424,2.865,2.652
"6937",2019-03-16,"Memphis",14.594,15.813,17.451
"6938",2019-03-16,"Meridian",16.678,17.235,19.965
"6939",2019-03-16,"MiddletownHarrisburg",9.615,10.285,12.334
"6940",2019-03-16,"Milwaukee",5.833,7.191,9.348
"6941",2019-03-16,"Minneapolis",3.953,5.595,8.086
"6942",2019-03-16,"Mobile",19.021,19.576,22.781
"6943",2019-03-16,"Moline",7.004,8.138,9.809
"6944",2019-03-16,"Montgomery",17.227,18.04,20.43
"6945",2019-03-16,"Nashville",13.259,14.151,16.257
"6946",2019-03-16,"NewYork",10.591,11.327,12.977
"6947",2019-03-16,"NorfolkVA",13.695,14.903,17.469
"6948",2019-03-16,"NorthPlatte",6.603,7.436,8.447
"6949",2019-03-16,"Oklahoma",13.394,14.323,14.797
"6950",2019-03-16,"Omaha",7.598,8.368,9.418
"6951",2019-03-16,"Pensacola",19.436,20.239,22.858
"6952",2019-03-16,"Philadelphia",10.315,11.747,13.691
"6953",2019-03-16,"Phoenix",20.114,23.086,24.903
"6954",2019-03-16,"Pittsburgh",8.482,9.231,11.188
"6955",2019-03-16,"PortlandME",5.59,6.816,9.53
"6956",2019-03-16,"Raleigh",13.654,14.837,16.767
"6957",2019-03-16,"RochesterNY",6.932,7.74,9.754
"6958",2019-03-16,"Roswell",13.528,15.052,18.365
"6959",2019-03-16,"Sacramento",16.062,17.346,19.465
"6960",2019-03-16,"SaltLakeCity",8.349,9.584,12.866
"6961",2019-03-16,"SanAntonio",19.631,20.537,22.747
"6962",2019-03-16,"SaultSteMarie",2.954,4.194,7.48
"6963",2019-03-16,"Savannah",17.972,19.128,22.413
"6964",2019-03-16,"Seattle",10.934,11.962,14.382
"6965",2019-03-16,"Shreveport",17.492,18.159,20.064
"6966",2019-03-16,"SiouxFalls",4.27,5.473,7.279
"6967",2019-03-16,"Spokane",6.964,7.654,9.496
"6968",2019-03-16,"Springfield",8.924,9.784,11.49
"6969",2019-03-16,"SpringfieldMO",11.128,11.878,13.709
"6970",2019-03-16,"Tampa",22.548,24.055,27.226
"6971",2019-03-16,"Topeka",9.638,10.89,12.46
"6972",2019-03-16,"Valentine",5.676,6.903,9.224
"6973",2019-03-16,"WashingtonDC",12.048,13.188,16.22
"6974",2019-03-16,"Williston",2.199,2.93,4.018
"6975",2019-03-16,"Winnemucca",7.539,8.118,10.459
"6976",2019-03-17,"Abilene",16.684,17.171,18.953
"6977",2019-03-17,"Albany",6.399,7.621,9.734
"6978",2019-03-17,"Albuquerque",11.892,12.995,15.132
"6979",2019-03-17,"Amarillo",12.365,13.099,14.167
"6980",2019-03-17,"Atlanta",15.118,16.451,19.195
"6981",2019-03-17,"Augusta",16.324,17.168,20.046
"6982",2019-03-17,"Baltimore",10.872,11.671,13.725
"6983",2019-03-17,"Bismarck",2.209,3.753,5.3
"6984",2019-03-17,"Boise",8.721,9.832,12.144
"6985",2019-03-17,"Boston",8.956,9.598,11.735
"6986",2019-03-17,"CedarRapids",6.286,6.635,7.751
"6987",2019-03-17,"Charlotte",14.434,14.984,17.709
"6988",2019-03-17,"Chattanooga",13.834,15.262,17.97
"6989",2019-03-17,"Cheyenne",6.456,7.063,9.017
"6990",2019-03-17,"Chicago",8.106,8.062,10.018
"6991",2019-03-17,"ColoradoSprings",7.901,8.861,10.95
"6992",2019-03-17,"ColumbiaSC",16.196,17.197,20.359
"6993",2019-03-17,"ColumbusOH",9.09,10.159,12.472
"6994",2019-03-17,"Concord",5.752,6.497,9.204
"6995",2019-03-17,"Concordia",9.308,10.009,11.557
"6996",2019-03-17,"CorpusChristi",21.947,22.793,24.664
"6997",2019-03-17,"DallasFortWorth",17.403,18.144,19.569
"6998",2019-03-17,"Denver",8.473,8.84,9.362
"6999",2019-03-17,"DesMoines",6.708,8.269,10.295
"7000",2019-03-17,"Detroit",7.827,8.394,10.897
"7001",2019-03-17,"DodgeCity",10.37,11.109,12.101
"7002",2019-03-17,"Dubuque",5.444,6.144,7.343
"7003",2019-03-17,"Duluth",1.406,2.755,5.287
"7004",2019-03-17,"EauClaire",3.277,4.686,6.078
"7005",2019-03-17,"Erie",7.715,8.559,11.257
"7006",2019-03-17,"Eureka",13.175,13.469,14.343
"7007",2019-03-17,"Evansville",11.074,11.948,13.598
"7008",2019-03-17,"Fargo",1.814,3.247,4.792
"7009",2019-03-17,"Flagstaff",6.645,7.671,9.573
"7010",2019-03-17,"FortSmith",14.312,15.25,16.935
"7011",2019-03-17,"Fresno",15.805,17.663,21.111
"7012",2019-03-17,"GrandJunction",8.775,8.992,11.073
"7013",2019-03-17,"GrandRapids",6.733,7.611,9.962
"7014",2019-03-17,"GreenBay",4.185,5.497,8.149
"7015",2019-03-17,"Havre",3.211,4.093,4.574
"7016",2019-03-17,"Helena",4.406,5.883,8.031
"7017",2019-03-17,"Houston",20.767,20.828,23.176
"7018",2019-03-17,"Huron",3.813,5.046,6.043
"7019",2019-03-17,"Indianapolis",9.031,9.988,12.009
"7020",2019-03-17,"Jacksonville",20.568,20.486,23.005
"7021",2019-03-17,"KansasCity",10.829,10.52,10.712
"7022",2019-03-17,"LaCrosse",5.118,6.311,8.969
"7023",2019-03-17,"Lander",5.063,5.625,7.161
"7024",2019-03-17,"Lansing",6.682,7.279,10.356
"7025",2019-03-17,"LosAngeles",19.379,20.129,21.343
"7026",2019-03-17,"Louisville",11.495,12.913,15.235
"7027",2019-03-17,"Lynchburg",11.896,12.194,14.185
"7028",2019-03-17,"Madison",5.222,6.254,8.034
"7029",2019-03-17,"Marquette",4.459,2.902,2.689
"7030",2019-03-17,"Memphis",14.677,15.895,17.541
"7031",2019-03-17,"Meridian",16.755,17.312,20.048
"7032",2019-03-17,"MiddletownHarrisburg",9.678,10.35,12.4
"7033",2019-03-17,"Milwaukee",5.884,7.241,9.399
"7034",2019-03-17,"Minneapolis",4.008,5.648,8.139
"7035",2019-03-17,"Mobile",19.097,19.651,22.86
"7036",2019-03-17,"Moline",7.068,8.201,9.875
"7037",2019-03-17,"Montgomery",17.307,18.12,20.514
"7038",2019-03-17,"Nashville",13.336,14.227,16.338
"7039",2019-03-17,"NewYork",10.655,11.391,13.04
"7040",2019-03-17,"NorfolkVA",13.766,14.975,17.543
"7041",2019-03-17,"NorthPlatte",6.661,7.493,8.507
"7042",2019-03-17,"Oklahoma",13.477,14.403,14.883
"7043",2019-03-17,"Omaha",7.668,8.435,9.489
"7044",2019-03-17,"Pensacola",19.511,20.313,22.936
"7045",2019-03-17,"Philadelphia",10.381,11.815,13.761
"7046",2019-03-17,"Phoenix",20.221,23.194,25.015
"7047",2019-03-17,"Pittsburgh",8.541,9.29,11.249
"7048",2019-03-17,"PortlandME",5.634,6.861,9.573
"7049",2019-03-17,"Raleigh",13.724,14.909,16.843
"7050",2019-03-17,"RochesterNY",6.982,7.79,9.805
"7051",2019-03-17,"Roswell",13.606,15.129,18.445
"7052",2019-03-17,"Sacramento",16.121,17.403,19.528
"7053",2019-03-17,"SaltLakeCity",8.414,9.651,12.934
"7054",2019-03-17,"SanAntonio",19.717,20.622,22.838
"7055",2019-03-17,"SaultSteMarie",2.987,4.228,7.513
"7056",2019-03-17,"Savannah",18.048,19.204,22.494
"7057",2019-03-17,"Seattle",10.968,11.997,14.42
"7058",2019-03-17,"Shreveport",17.575,18.242,20.153
"7059",2019-03-17,"SiouxFalls",4.327,5.528,7.336
"7060",2019-03-17,"Spokane",7.011,7.702,9.546
"7061",2019-03-17,"Springfield",8.993,9.852,11.562
"7062",2019-03-17,"SpringfieldMO",11.199,11.949,13.786
"7063",2019-03-17,"Tampa",22.614,24.119,27.294
"7064",2019-03-17,"Topeka",9.714,10.963,12.538
"7065",2019-03-17,"Valentine",5.732,6.957,9.282
"7066",2019-03-17,"WashingtonDC",12.119,13.259,16.292
"7067",2019-03-17,"Williston",2.244,2.972,4.062
"7068",2019-03-17,"Winnemucca",7.587,8.169,10.511
"7069",2019-03-18,"Abilene",16.772,17.256,19.045
"7070",2019-03-18,"Albany",6.454,7.676,9.788
"7071",2019-03-18,"Albuquerque",11.963,13.064,15.203
"7072",2019-03-18,"Amarillo",12.438,13.169,14.242
"7073",2019-03-18,"Atlanta",15.192,16.524,19.272
"7074",2019-03-18,"Augusta",16.403,17.246,20.128
"7075",2019-03-18,"Baltimore",10.941,11.741,13.797
"7076",2019-03-18,"Bismarck",2.258,3.799,5.345
"7077",2019-03-18,"Boise",8.78,9.894,12.209
"7078",2019-03-18,"Boston",9.012,9.655,11.792
"7079",2019-03-18,"CedarRapids",6.349,6.695,7.814
"7080",2019-03-18,"Charlotte",14.507,15.058,17.785
"7081",2019-03-18,"Chattanooga",13.911,15.338,18.052
"7082",2019-03-18,"Cheyenne",6.497,7.105,9.061
"7083",2019-03-18,"Chicago",8.168,8.123,10.081
"7084",2019-03-18,"ColoradoSprings",7.949,8.909,11.002
"7085",2019-03-18,"ColumbiaSC",16.275,17.277,20.444
"7086",2019-03-18,"ColumbusOH",9.154,10.223,12.539
"7087",2019-03-18,"Concord",5.8,6.546,9.253
"7088",2019-03-18,"Concordia",9.384,10.082,11.636
"7089",2019-03-18,"CorpusChristi",22.025,22.87,24.743
"7090",2019-03-18,"DallasFortWorth",17.498,18.236,19.668
"7091",2019-03-18,"Denver",8.528,8.897,9.422
"7092",2019-03-18,"DesMoines",6.777,8.335,10.365
"7093",2019-03-18,"Detroit",7.883,8.452,10.955
"7094",2019-03-18,"DodgeCity",10.445,11.182,12.179
"7095",2019-03-18,"Dubuque",5.503,6.202,7.402
"7096",2019-03-18,"Duluth",1.443,2.792,5.323
"7097",2019-03-18,"EauClaire",3.331,4.737,6.131
"7098",2019-03-18,"Erie",7.767,8.613,11.311
"7099",2019-03-18,"Eureka",13.19,13.486,14.363
"7100",2019-03-18,"Evansville",11.149,12.022,13.677
"7101",2019-03-18,"Fargo",1.862,3.292,4.838
"7102",2019-03-18,"Flagstaff",6.683,7.709,9.611
"7103",2019-03-18,"FortSmith",14.397,15.335,17.026
"7104",2019-03-18,"Fresno",15.882,17.74,21.191
"7105",2019-03-18,"GrandJunction",8.847,9.065,11.146
"7106",2019-03-18,"GrandRapids",6.786,7.666,10.017
"7107",2019-03-18,"GreenBay",4.234,5.545,8.199
